date,canton,region,y
2020-07-28,VD,1,6.15582396758393
2020-07-28,VS,1,2.31256103388636
2020-07-28,ZG,6,0.278246245983391
2020-07-28,ZH,4,8.98714466887899
2021-07-28,AG,3,2.11199729675474
2021-07-28,AI,5,0.0317875208121365
2021-07-28,AR,5,0.249418845775629
2021-07-28,BE,2,3.83999853822752
2021-07-28,BL,3,0.972509071336389
2021-07-28,BS,3,0.714873629381238
2021-07-28,FR,2,1.37701489729351
2021-07-28,GE,1,4.77287629781307
2021-07-28,GL,5,0.0681638355443771
2021-07-28,GR,5,0.528042987827709
2021-07-28,JU,2,0.385847550217463
2021-07-28,LU,6,2.56711613337902
2021-07-28,NE,2,0.990503973044583
2021-07-28,NW,6,0.0968545666039804
2021-07-28,OW,6,0.0822035556010058
2021-07-28,SG,5,2.82857400385901
2021-07-28,SH,5,0.477212637970785
2021-07-28,SO,2,1.22477173187971
2021-07-28,SZ,6,0.950240615433784
2021-07-28,TG,5,1.53609935215808
2021-07-28,TI,7,4.36522199062045
2021-07-28,UR,6,0.214989185299818
2021-07-28,VD,1,5.57925599171937
2021-07-28,VS,1,2.30000391954586
2021-07-28,ZG,6,0.322341822172628
2021-07-28,ZH,4,7.50400794025038
2022-07-28,AG,3,2.33382777150533
2022-07-28,AI,5,0.0214930836580404
2022-07-28,AR,5,0.275603323115428
2022-07-28,BE,2,4.16091375379058
2022-07-28,BL,3,0.973294233634546
2022-07-28,BS,3,0.788978852650127
2022-07-28,FR,2,1.28698360644169
2022-07-28,GE,1,5.04770464028608
2022-07-28,GL,5,0.0689728855733014
2022-07-28,GR,5,0.524123441971222
2022-07-28,JU,2,0.399599834300602
2022-07-28,LU,6,2.61114474560168
2022-07-28,NE,2,0.583393209627443
2022-07-28,NW,6,0.104720287262729
2022-07-28,OW,6,0.187988609092508
2022-07-28,SG,5,2.72072129104867
2022-07-28,SH,5,0.540996795139804
2022-07-28,SO,2,1.31318688068439
2022-07-28,SZ,6,1.00259155641477
2022-07-28,TG,5,1.6028483291572
2022-07-28,TI,7,5.5396798958708
2022-07-28,UR,6,0.15854247749767
2022-07-28,VD,1,5.57795313138721
2022-07-28,VS,1,2.47315511501498
2022-07-28,ZG,6,0.77583002747046
2022-07-28,ZH,4,8.81040718097768
2020-06-28,AG,3,1.64760336335646
2020-06-28,AI,5,0.020384066387027
2020-06-28,AR,5,0.108789033535973
2020-06-28,BE,2,1.72105539424963
2020-06-28,BL,3,0.665225917998347
2020-06-28,BS,3,0.32167766493688
2020-06-28,FR,2,0.586660346312494
2020-06-28,GE,1,1.34015299590305
2020-06-28,GL,5,0.0396391437937108
2020-06-28,GR,5,0.215766515555101
2020-06-28,JU,2,0.154297118657607
2020-06-28,LU,6,1.13729172899423
2020-06-28,NE,2,0.397199704761745
2020-06-28,NW,6,0.0634399388846898
2020-06-28,OW,6,0.0345193373667232
2020-06-28,SG,5,1.69045051191152
2020-06-28,SH,5,0.227983719234859
2020-06-28,SO,2,0.550498237952868
2020-06-28,SZ,6,0.525276318682331
2020-06-28,TG,5,0.882050542545777
2020-06-28,TI,7,0.980776184192449
2020-06-28,UR,6,0.109690893272959
2020-06-28,VD,1,2.20557728623294
2020-06-28,VS,1,0.934111697940412
2020-06-28,ZG,6,0.123620181525059
2020-06-28,ZH,4,3.96817618550118
2021-06-28,AG,3,2.89655535280442
2021-06-28,AI,5,0.0285301741806783
2021-06-28,AR,5,0.349294231316261
2021-06-28,BE,2,4.60928841829572
2021-06-28,BL,3,1.35359199827122
2021-06-28,BS,3,1.09496541129031
2021-06-28,FR,2,1.46427090375278
2021-06-28,GE,1,6.31640904186324
2021-06-28,GL,5,0.0823515812113317
2021-06-28,GR,5,0.531880688836159
2021-06-28,JU,2,0.467397913442745
2021-06-28,LU,6,2.78357813434136
2021-06-28,NE,2,1.36719194912045
2021-06-28,NW,6,0.118236043651061
2021-06-28,OW,6,0.0822133456545988
2021-06-28,SG,5,3.72975039510405
2021-06-28,SH,5,0.580846620886836
2021-06-28,SO,2,1.59597806114779
2021-06-28,SZ,6,1.07338382554779
2021-06-28,TG,5,2.05229598353614
2021-06-28,TI,7,5.65402772183687
2021-06-28,UR,6,0.19229819068414
2021-06-28,VD,1,7.17209301207239
2021-06-28,VS,1,2.37032391649355
2021-06-28,ZG,6,0.328776236996082
2021-06-28,ZH,4,9.71152561510544
2022-06-28,AG,3,2.85322535880615
2022-06-28,AI,5,0.0232787894334009
2022-06-28,AR,5,0.333279661648856
2022-06-28,BE,2,4.95987493668625
2022-06-28,BL,3,1.13618741094894
2022-06-28,BS,3,0.966082488555809
2022-06-28,FR,2,1.21322651747857
2022-06-28,GE,1,5.39713319113763
2022-06-28,GL,5,0.102452910850593
2022-06-28,GR,5,0.430758050467781
2022-06-28,JU,2,0.562149968137096
2022-06-28,LU,6,2.78321041992841
2022-06-28,NE,2,0.748239306832564
2022-06-28,NW,6,0.12351601535483
2022-06-28,OW,6,0.199728058156928
2022-06-28,SG,5,3.39024190975719
2022-06-28,SH,5,0.585615943395195
2022-06-28,SO,2,1.47991423458794
2022-06-28,SZ,6,1.08374679307704
2022-06-28,TG,5,1.957642612582
2022-06-28,TI,7,4.98906378567267
2022-06-28,UR,6,0.155633265171978
2022-06-28,VD,1,6.19545723734548
2022-06-28,VS,1,2.10790113833143
2022-06-28,ZG,6,0.846986486597141
2022-06-28,ZH,4,10.0806509705818
2020-03-28,AG,3,2.53201252561386
2020-03-28,AI,5,0.0218157638244652
2020-03-28,AR,5,0.201641426231141
2020-03-28,BE,2,2.31827920838895
2020-03-28,BL,3,0.962298437041048
2020-03-28,BS,3,0.424011137133639
2020-03-28,FR,2,0.745291325894644
2020-03-28,GE,1,1.88299697835478
2020-03-28,GL,5,0.0513586211488019
2020-03-28,GR,5,0.229556393444037
2020-03-28,JU,2,0.167604934307624
2020-03-28,LU,6,1.72827575457553
2020-03-28,NE,2,0.568095271883044
2020-03-28,NW,6,0.0732495725848612
2020-03-28,OW,6,0.0603478483578812
2020-03-28,SG,5,2.41147503616416
2020-03-28,SH,5,0.331252728952964
2020-03-28,SO,2,0.957681447766596
2020-03-28,SZ,6,0.738552244603377
2020-03-28,TG,5,1.47873433732891
2020-03-28,TI,7,1.33193365850853
2020-03-28,UR,6,0.115273965035967
2020-03-28,VD,1,3.05790561767255
2020-03-28,VS,1,1.04427251378583
2020-03-28,ZG,6,0.183587000997101
2020-03-28,ZH,4,6.01456210948431
2021-03-28,AG,3,0.808590679609739
2021-03-28,AI,5,0.0101863549624296
2021-03-28,AR,5,0.0960435585643375
2021-03-28,BE,2,1.21280437036764
2021-03-28,BL,3,0.457033771107067
2021-03-28,BS,3,0.230177866046119
2021-03-28,FR,2,0.414033506113812
2021-03-28,GE,1,1.09978211765806
2021-03-28,GL,5,0.0237036777593365
2021-03-28,GR,5,0.157476144860322
2021-03-28,JU,2,0.0971353453410273
2021-03-28,LU,6,0.822142071793149
2021-03-28,NE,2,0.293936569075797
2021-03-28,NW,6,0.040214015740691
2021-03-28,OW,6,0.0287334156932687
2021-03-28,SG,5,1.10964735886264
2021-03-28,SH,5,0.170967621915743
2021-03-28,SO,2,0.430478446537165
2021-03-28,SZ,6,0.377087801864603
2021-03-28,TG,5,0.661728519252789
2021-03-28,TI,7,0.86413435286847
2021-03-28,UR,6,0.0692528811060608
2021-03-28,VD,1,1.61359702479801
2021-03-28,VS,1,0.662904500490378
2021-03-28,ZG,6,0.111946521620783
2021-03-28,ZH,4,2.93182030065278
2022-03-28,AG,3,2.69483364813381
2022-03-28,AI,5,0.0131868105876077
2022-03-28,AR,5,0.28626155866104
2022-03-28,BE,2,4.01179831469867
2022-03-28,BL,3,1.13653123763112
2022-03-28,BS,3,0.916324345368389
2022-03-28,FR,2,1.15555918579445
2022-03-28,GE,1,4.74998480289981
2022-03-28,GL,5,0.0750834454238993
2022-03-28,GR,5,0.489954980125271
2022-03-28,JU,2,0.40852053113453
2022-03-28,LU,6,2.60010156514879
2022-03-28,NE,2,0.858885317734055
2022-03-28,NW,6,0.0929338459410616
2022-03-28,OW,6,0.0758404123677089
2022-03-28,SG,5,3.31371658524012
2022-03-28,SH,5,0.51577409266498
2022-03-28,SO,2,1.44522650829942
2022-03-28,SZ,6,1.01510716092804
2022-03-28,TG,5,1.78218997131424
2022-03-28,TI,7,4.39632499088536
2022-03-28,UR,6,0.154985163624122
2022-03-28,VD,1,5.91033837373982
2022-03-28,VS,1,2.01603832425344
2022-03-28,ZG,6,0.311215230463129
2022-03-28,ZH,4,8.61575898582908
2020-05-28,AG,3,4.04720032329733
2020-05-28,AI,5,0.0446673153190682
2020-05-28,AR,5,0.319412638137607
2020-05-28,BE,2,4.61138231495819
2020-05-28,BL,3,1.81068764251699
2020-05-28,BS,3,1.06551927969548
2020-05-28,FR,2,1.39196822515143
2020-05-28,GE,1,5.73531532002371
2020-05-28,GL,5,0.0964919430188963
2020-05-28,GR,5,0.454858812800849
2020-05-28,JU,2,0.422299052561298
2020-05-28,LU,6,2.92178001328996
2020-05-28,NE,2,1.35795327134582
2020-05-28,NW,6,0.118832062113802
2020-05-28,OW,6,0.0975825549891548
2020-05-28,SG,5,4.08281692987076
2020-05-28,SH,5,0.550915294235929
2020-05-28,SO,2,1.70487791809044
2020-05-28,SZ,6,1.1119319657691
2020-05-28,TG,5,2.14557718057868
2020-05-28,TI,7,4.52138431028859
2020-05-28,UR,6,0.216788597150209
2020-05-28,VD,1,6.48886514352726
2020-05-28,VS,1,2.2909414627359
2020-05-28,ZG,6,0.297973203973256
2020-05-28,ZH,4,9.64398677658244
2021-05-28,AG,3,2.86664869708856
2021-05-28,AI,5,0.0395177471291578
2021-05-28,AR,5,0.36053438764744
2021-05-28,BE,2,4.74580954084347
2021-05-28,BL,3,1.48633141891707
2021-05-28,BS,3,1.0014300644565
2021-05-28,FR,2,1.53774173154884
2021-05-28,GE,1,6.65506109332178
2021-05-28,GL,5,0.0850148673907675
2021-05-28,GR,5,0.55163231776108
2021-05-28,JU,2,0.471152203194583
2021-05-28,LU,6,3.18208265744598
2021-05-28,NE,2,1.37706071474432
2021-05-28,NW,6,0.131392309271458
2021-05-28,OW,6,0.0954295264029855
2021-05-28,SG,5,4.05849217111148
2021-05-28,SH,5,0.611589738781673
2021-05-28,SO,2,1.62622932675012
2021-05-28,SZ,6,1.22663614968596
2021-05-28,TG,5,2.22538530586655
2021-05-28,TI,7,5.09593357710227
2021-05-28,UR,6,0.21551589018312
2021-05-28,VD,1,7.0085164890172
2021-05-28,VS,1,2.54901549909202
2021-05-28,ZG,6,0.376741233967412
2021-05-28,ZH,4,9.54698222635742
2022-05-28,AG,3,2.0822519811221
2022-05-28,AI,5,0.0300950163469812
2022-05-28,AR,5,0.240534959543211
2022-05-28,BE,2,3.40416689038571
2022-05-28,BL,3,0.695839415583612
2022-05-28,BS,3,0.587763881153496
2022-05-28,FR,2,0.945825692865491
2022-05-28,GE,1,2.75042313884336
2022-05-28,GL,5,0.0799079838345225
2022-05-28,GR,5,0.390647809295176
2022-05-28,JU,2,0.364305907893602
2022-05-28,LU,6,2.4242267767701
2022-05-28,NE,2,0.483230388113321
2022-05-28,NW,6,0.117955656516158
2022-05-28,OW,6,0.206992669525067
2022-05-28,SG,5,2.75553315521675
2022-05-28,SH,5,0.495728370530126
2022-05-28,SO,2,1.22945999274432
2022-05-28,SZ,6,0.912175712257825
2022-05-28,TG,5,1.77119065030145
2022-05-28,TI,7,2.23974613968103
2022-05-28,UR,6,0.144489442968154
2022-05-28,VD,1,3.74882298591176
2022-05-28,VS,1,1.51777511304702
2022-05-28,ZG,6,0.614849043423849
2022-05-28,ZH,4,7.11662452642525
2020-11-28,AG,3,3.93556081775722
2020-11-28,AI,5,0.0432172125808752
2020-11-28,AR,5,0.300453220349432
2020-11-28,BE,2,3.88945553936642
2020-11-28,BL,3,1.49137603773246
2020-11-28,BS,3,0.841448057478517
2020-11-28,FR,2,1.24229162018757
2020-11-28,GE,1,4.03582153980728
2020-11-28,GL,5,0.0876789367744907
2020-11-28,GR,5,0.445955738063388
2020-11-28,JU,2,0.315896050887007
2020-11-28,LU,6,3.02133232706202
2020-11-28,NE,2,0.994293115387213
2020-11-28,NW,6,0.1413503601841
2020-11-28,OW,6,0.0858219594089732
2020-11-28,SG,5,4.00406613037092
2020-11-28,SH,5,0.589772016946489
2020-11-28,SO,2,1.41537311047511
2020-11-28,SZ,6,1.16634899966035
2020-11-28,TG,5,2.30607179476279
2020-11-28,TI,7,2.61319869884549
2020-11-28,UR,6,0.206058306810153
2020-11-28,VD,1,5.49320455345418
2020-11-28,VS,1,1.82108820385204
2020-11-28,ZG,6,0.345924886471699
2020-11-28,ZH,4,9.05000307858025
2021-11-28,AG,3,1.09692851283678
2021-11-28,AI,5,0.0104267986786733
2021-11-28,AR,5,0.13405520384875
2021-11-28,BE,2,1.62327194736075
2021-11-28,BL,3,0.434701875657179
2021-11-28,BS,3,0.311946743267596
2021-11-28,FR,2,0.497242304417746
2021-11-28,GE,1,1.39052125523039
2021-11-28,GL,5,0.0307309782283815
2021-11-28,GR,5,0.170895958723442
2021-11-28,JU,2,0.133055835177978
2021-11-28,LU,6,1.21580874201426
2021-11-28,NE,2,0.305983425823037
2021-11-28,NW,6,0.057773064262926
2021-11-28,OW,6,0.0371270160417508
2021-11-28,SG,5,1.56871746111705
2021-11-28,SH,5,0.204999023011392
2021-11-28,SO,2,0.566872298388208
2021-11-28,SZ,6,0.574638552102452
2021-11-28,TG,5,0.851683362708911
2021-11-28,TI,7,1.13838978140522
2021-11-28,UR,6,0.0698966750303356
2021-11-28,VD,1,1.99355801159109
2021-11-28,VS,1,0.741455582896913
2021-11-28,ZG,6,0.141836730046599
2021-11-28,ZH,4,3.82128543818774
2022-11-28,AG,3,2.89811471254071
2022-11-28,AI,5,0.0222637566768802
2022-11-28,AR,5,0.350863772708289
2022-11-28,BE,2,4.95459457338034
2022-11-28,BL,3,1.17709495408616
2022-11-28,BS,3,1.09544434071208
2022-11-28,FR,2,1.22372341294097
2022-11-28,GE,1,5.06479846546157
2022-11-28,GL,5,0.0807487536370881
2022-11-28,GR,5,0.508328169504299
2022-11-28,JU,2,0.496767291017414
2022-11-28,LU,6,3.07030256673628
2022-11-28,NE,2,0.771720554574268
2022-11-28,NW,6,0.118412656217878
2022-11-28,OW,6,0.171746910181745
2022-11-28,SG,5,3.36186054439112
2022-11-28,SH,5,0.545289146237112
2022-11-28,SO,2,1.58995208736024
2022-11-28,SZ,6,1.11475463402103
2022-11-28,TG,5,1.88545819782806
2022-11-28,TI,7,4.87622989359422
2022-11-28,UR,6,0.155227565351085
2022-11-28,VD,1,6.08314104330103
2022-11-28,VS,1,2.21650925167701
2022-11-28,ZG,6,0.867397965134228
2022-11-28,ZH,4,10.0730515393808
2020-10-28,AG,3,3.947331203391
2020-10-28,AI,5,0.0286868150381661
2020-10-28,AR,5,0.317618317115085
2020-10-28,BE,2,3.96439135078214
2020-10-28,BL,3,1.6512609273788
2020-10-28,BS,3,1.02541060493145
2020-10-28,FR,2,1.30450231994313
2020-10-28,GE,1,5.29673619154157
2020-10-28,GL,5,0.0775481893164693
2020-10-28,GR,5,0.431851012050902
2020-10-28,JU,2,0.431329789597611
2020-10-28,LU,6,2.6556280079132
2020-10-28,NE,2,1.25709065680087
2020-10-28,NW,6,0.119330571642757
2020-10-28,OW,6,0.0806391050368467
2020-10-28,SG,5,3.51074376341181
2020-10-28,SH,5,0.513810599516371
2020-10-28,SO,2,1.36813492708253
2020-10-28,SZ,6,0.99483509275412
2020-10-28,TG,5,1.91902829159841
2020-10-28,TI,7,4.351719548705
2020-10-28,UR,6,0.217686932467901
2020-10-28,VD,1,5.92468158545783
2020-10-28,VS,1,1.95260621741163
2020-10-28,ZG,6,0.322743997574228
2020-10-28,ZH,4,8.85700313685457
2021-10-28,AG,3,2.80246471413081
2021-10-28,AI,5,0.0222582742468681
2021-10-28,AR,5,0.297377577112659
2021-10-28,BE,2,4.06116407253808
2021-10-28,BL,3,1.01919548730847
2021-10-28,BS,3,0.977008188365581
2021-10-28,FR,2,1.28358449983421
2021-10-28,GE,1,5.41106365419617
2021-10-28,GL,5,0.0833098316570131
2021-10-28,GR,5,0.478423080197021
2021-10-28,JU,2,0.426992795855919
2021-10-28,LU,6,2.79092145774039
2021-10-28,NE,2,1.17938151900333
2021-10-28,NW,6,0.126097456686228
2021-10-28,OW,6,0.0913932831076694
2021-10-28,SG,5,3.41698011252821
2021-10-28,SH,5,0.529615270434743
2021-10-28,SO,2,1.44681562979863
2021-10-28,SZ,6,1.05499536368516
2021-10-28,TG,5,1.8361171109237
2021-10-28,TI,7,4.73774645270429
2021-10-28,UR,6,0.191491881870222
2021-10-28,VD,1,5.77083911688908
2021-10-28,VS,1,2.27243630343444
2021-10-28,ZG,6,0.341511138709838
2021-10-28,ZH,4,8.40711062244037
2022-10-28,AG,3,3.22089238789929
2022-10-28,AI,5,0.0331804496373465
2022-10-28,AR,5,0.348862685753883
2022-10-28,BE,2,5.25149282946909
2022-10-28,BL,3,1.15615716226791
2022-10-28,BS,3,0.8923308820227
2022-10-28,FR,2,1.37450316114369
2022-10-28,GE,1,5.04605051283101
2022-10-28,GL,5,0.0991207682096847
2022-10-28,GR,5,0.51371896461474
2022-10-28,JU,2,0.630040073783013
2022-10-28,LU,6,3.36934876058333
2022-10-28,NE,2,0.739528508747669
2022-10-28,NW,6,0.126629643999543
2022-10-28,OW,6,0.25425787346557
2022-10-28,SG,5,3.94488838921848
2022-10-28,SH,5,0.582048447865911
2022-10-28,SO,2,1.75856187276864
2022-10-28,SZ,6,1.36420402476387
2022-10-28,TG,5,2.13468476695112
2022-10-28,TI,7,5.06075830614482
2022-10-28,UR,6,0.171642744011515
2022-10-28,VD,1,6.12493830650878
2022-10-28,VS,1,2.61479682719401
2022-10-28,ZG,6,0.942067095490072
2022-10-28,ZH,4,9.89365389811719
2020-09-28,AG,3,5.08852524774739
2020-09-28,AI,5,0.0515771351449974
2020-09-28,AR,5,0.40063248915359
2020-09-28,BE,2,5.03656865012513
2020-09-28,BL,3,2.12178813355201
2020-09-28,BS,3,1.37778791992521
2020-09-28,FR,2,1.61765676422195
2020-09-28,GE,1,6.13353240715484
2020-09-28,GL,5,0.0885553423721348
2020-09-28,GR,5,0.565288267716863
2020-09-28,JU,2,0.495436626933055
2020-09-28,LU,6,3.22091235960862
2020-09-28,NE,2,1.6415280476988
2020-09-28,NW,6,0.129919885211073
2020-09-28,OW,6,0.0922035079430249
2020-09-28,SG,5,4.61662625926473
2020-09-28,SH,5,0.638575434107521
2020-09-28,SO,2,1.7572456979636
2020-09-28,SZ,6,1.16313316285613
2020-09-28,TG,5,2.30846487546306
2020-09-28,TI,7,5.64062474686593
2020-09-28,UR,6,0.224761616796336
2020-09-28,VD,1,7.49040054896042
2020-09-28,VS,1,2.41356501680519
2020-09-28,ZG,6,0.318575001152191
2020-09-28,ZH,4,12.2303117783152
2021-09-28,AG,3,2.67223076400047
2021-09-28,AI,5,0.0222755047411918
2021-09-28,AR,5,0.29527506520303
2021-09-28,BE,2,4.15873448786078
2021-09-28,BL,3,1.13318147289375
2021-09-28,BS,3,0.91233626913675
2021-09-28,FR,2,1.28738460703686
2021-09-28,GE,1,5.17515429917457
2021-09-28,GL,5,0.0885365454692362
2021-09-28,GR,5,0.469745568294343
2021-09-28,JU,2,0.436051336644437
2021-09-28,LU,6,2.7478295578455
2021-09-28,NE,2,1.25491334888179
2021-09-28,NW,6,0.120232822981886
2021-09-28,OW,6,0.0833905016986193
2021-09-28,SG,5,3.34549705721366
2021-09-28,SH,5,0.529465678415842
2021-09-28,SO,2,1.38732069090977
2021-09-28,SZ,6,1.0146920626557
2021-09-28,TG,5,1.75514631887112
2021-09-28,TI,7,4.50078760393752
2021-09-28,UR,6,0.20796266803506
2021-09-28,VD,1,6.0706912279479
2021-09-28,VS,1,1.99221834065742
2021-09-28,ZG,6,0.31785993563776
2021-09-28,ZH,4,8.55086072056118
2022-09-28,AG,3,2.40522075832682
2022-09-28,AI,5,0.015786657219761
2022-09-28,AR,5,0.329607999949342
2022-09-28,BE,2,4.05521446116855
2022-09-28,BL,3,0.962088146689871
2022-09-28,BS,3,0.790511583440644
2022-09-28,FR,2,1.02463053346116
2022-09-28,GE,1,4.17378375824392
2022-09-28,GL,5,0.0764019698418026
2022-09-28,GR,5,0.443324171657594
2022-09-28,JU,2,0.4534870304914
2022-09-28,LU,6,2.41680082531875
2022-09-28,NE,2,0.625920027628941
2022-09-28,NW,6,0.0933211404612001
2022-09-28,OW,6,0.1716811210216
2022-09-28,SG,5,2.98140261447767
2022-09-28,SH,5,0.467143372049327
2022-09-28,SO,2,1.39855888923023
2022-09-28,SZ,6,0.911216678607856
2022-09-28,TG,5,1.56991184765539
2022-09-28,TI,7,4.17911150540922
2022-09-28,UR,6,0.119826731558849
2022-09-28,VD,1,5.01322759595088
2022-09-28,VS,1,1.99613357889033
2022-09-28,ZG,6,0.678961363189305
2022-09-28,ZH,4,8.29000121815679
2020-04-29,AG,3,3.59664247684095
2020-04-29,AI,5,0.0337157697678109
2020-04-29,AR,5,0.313009159883507
2020-04-29,BE,2,3.90786867216411
2020-04-29,BL,3,1.69424944430775
2020-04-29,BS,3,0.931727624089448
2020-04-29,FR,2,1.25465763268194
2020-04-29,GE,1,5.18712322709521
2020-04-29,GL,5,0.0728501383982674
2020-04-29,GR,5,0.347397702134228
2020-04-29,JU,2,0.40507873989338
2020-04-29,LU,6,2.5559374585844
2020-04-29,NE,2,1.2776556433783
2020-04-29,NW,6,0.112365927516707
2020-04-29,OW,6,0.0667008099354414
2020-04-29,SG,5,3.29637409270336
2020-04-29,SH,5,0.484599429207764
2020-04-29,SO,2,1.44673574296131
2020-04-29,SZ,6,0.890498575592237
2020-04-29,TG,5,1.78155792545428
2020-04-29,TI,7,4.07102774733408
2020-04-29,UR,6,0.184490427142662
2020-04-29,VD,1,5.79010868357508
2020-04-29,VS,1,1.93995551015877
2020-04-29,ZG,6,0.259894203120124
2020-04-29,ZH,4,8.49975233318222
2021-04-29,AG,3,3.06787189223021
2021-04-29,AI,5,0.0167225863432504
2021-04-29,AR,5,0.309672318016874
2021-04-29,BE,2,4.61229357314662
2021-04-29,BL,3,1.41777128200325
2021-04-29,BS,3,0.868050374305664
2021-04-29,FR,2,1.38606638924344
2021-04-29,GE,1,5.98268060415768
2021-04-29,GL,5,0.0748218551918947
2021-04-29,GR,5,0.537549913070786
2021-04-29,JU,2,0.388280574336392
2021-04-29,LU,6,3.01048494768099
2021-04-29,NE,2,1.27687948792945
2021-04-29,NW,6,0.0971870368239982
2021-04-29,OW,6,0.0771624612049057
2021-04-29,SG,5,3.164249095821
2021-04-29,SH,5,0.470164582588123
2021-04-29,SO,2,1.58976490153554
2021-04-29,SZ,6,1.00434632562078
2021-04-29,TG,5,1.93208626508073
2021-04-29,TI,7,3.99880965479578
2021-04-29,UR,6,0.225690497081238
2021-04-29,VD,1,6.32485550850112
2021-04-29,VS,1,2.18625524485968
2021-04-29,ZG,6,0.325171930865289
2021-04-29,ZH,4,8.44857228261095
2022-04-29,AG,3,2.90757347072011
2022-04-29,AI,5,0.0278346887734327
2022-04-29,AR,5,0.292052571162363
2022-04-29,BE,2,4.62431889177596
2022-04-29,BL,3,1.10019212510254
2022-04-29,BS,3,0.935100493353303
2022-04-29,FR,2,1.42147936270213
2022-04-29,GE,1,5.44050861098457
2022-04-29,GL,5,0.0968992092483644
2022-04-29,GR,5,0.540841720690891
2022-04-29,JU,2,0.501026355932506
2022-04-29,LU,6,3.13255125189977
2022-04-29,NE,2,0.818152429152936
2022-04-29,NW,6,0.113205522512841
2022-04-29,OW,6,0.101085827766869
2022-04-29,SG,5,3.88239965194088
2022-04-29,SH,5,0.552411214424937
2022-04-29,SO,2,1.654204209091
2022-04-29,SZ,6,1.2926571382999
2022-04-29,TG,5,2.01578299965574
2022-04-29,TI,7,4.93280817971666
2022-04-29,UR,6,0.211848144505044
2022-04-29,VD,1,6.40706572133857
2022-04-29,VS,1,2.64725202966118
2022-04-29,ZG,6,0.327911187860606
2022-04-29,ZH,4,8.71433660186543
2020-08-29,AG,3,3.73515098026808
2020-08-29,AI,5,0.0440203885776437
2020-08-29,AR,5,0.289576079205481
2020-08-29,BE,2,3.82854260911515
2020-08-29,BL,3,1.41127656044966
2020-08-29,BS,3,0.745243942035254
2020-08-29,FR,2,1.21691815088742
2020-08-29,GE,1,3.58396788185733
2020-08-29,GL,5,0.0855932637570411
2020-08-29,GR,5,0.39230232835239
2020-08-29,JU,2,0.33858234627696
2020-08-29,LU,6,2.5975506687846
2020-08-29,NE,2,0.895480929666779
2020-08-29,NW,6,0.126238041855823
2020-08-29,OW,6,0.0909719192010273
2020-08-29,SG,5,3.66044778052573
2020-08-29,SH,5,0.53334841367082
2020-08-29,SO,2,1.29792888635865
2020-08-29,SZ,6,1.07977438093115
2020-08-29,TG,5,2.19987242620323
2020-08-29,TI,7,2.35251620061006
2020-08-29,UR,6,0.200105562623474
2020-08-29,VD,1,5.27534335803232
2020-08-29,VS,1,1.99086574685302
2020-08-29,ZG,6,0.265020666783555
2020-08-29,ZH,4,7.83060686932738
2021-08-29,AG,3,1.03612444798146
2021-08-29,AI,5,0.014720324582413
2021-08-29,AR,5,0.0919282116359901
2021-08-29,BE,2,1.54557573243395
2021-08-29,BL,3,0.36571450080456
2021-08-29,BS,3,0.269031455939529
2021-08-29,FR,2,0.566541394576765
2021-08-29,GE,1,1.37010546906972
2021-08-29,GL,5,0.0372061196747821
2021-08-29,GR,5,0.181732373244446
2021-08-29,JU,2,0.13424787210346
2021-08-29,LU,6,1.02983962517691
2021-08-29,NE,2,0.366473817361232
2021-08-29,NW,6,0.0524719460433962
2021-08-29,OW,6,0.0337024552949244
2021-08-29,SG,5,1.24550941500251
2021-08-29,SH,5,0.185530914038525
2021-08-29,SO,2,0.534060346368102
2021-08-29,SZ,6,0.464160146918473
2021-08-29,TG,5,0.707547144874392
2021-08-29,TI,7,1.1241154916645
2021-08-29,UR,6,0.0808490037858803
2021-08-29,VD,1,2.00252726709084
2021-08-29,VS,1,0.917757609214402
2021-08-29,ZG,6,0.105846535028066
2021-08-29,ZH,4,3.26712885300825
2022-08-29,AG,3,2.3966395805515
2022-08-29,AI,5,0.0185231730000723
2022-08-29,AR,5,0.279691649495859
2022-08-29,BE,2,4.51612391869201
2022-08-29,BL,3,1.00655222049635
2022-08-29,BS,3,0.861409193550327
2022-08-29,FR,2,1.10399027429447
2022-08-29,GE,1,5.14847757794011
2022-08-29,GL,5,0.0745183635305122
2022-08-29,GR,5,0.4094670335159
2022-08-29,JU,2,0.4718151856239
2022-08-29,LU,6,2.5566423424431
2022-08-29,NE,2,0.666725754208792
2022-08-29,NW,6,0.0940714501685665
2022-08-29,OW,6,0.175265455443064
2022-08-29,SG,5,2.96606786613176
2022-08-29,SH,5,0.513027786831076
2022-08-29,SO,2,1.33952486606453
2022-08-29,SZ,6,1.03454041731012
2022-08-29,TG,5,1.64256696818609
2022-08-29,TI,7,4.22964110481977
2022-08-29,UR,6,0.137113616591199
2022-08-29,VD,1,5.53151851559354
2022-08-29,VS,1,2.01093848953579
2022-08-29,ZG,6,0.747710643938543
2022-08-29,ZH,4,8.72099305510437
2020-12-29,AG,3,3.95382905776174
2020-12-29,AI,5,0.0352763043105328
2020-12-29,AR,5,0.390223312571384
2020-12-29,BE,2,5.48758388788537
2020-12-29,BL,3,1.74475437278324
2020-12-29,BS,3,1.16248388650184
2020-12-29,FR,2,1.55021112700916
2020-12-29,GE,1,5.66133227662367
2020-12-29,GL,5,0.0934997110387362
2020-12-29,GR,5,0.659058575836909
2020-12-29,JU,2,0.463034682357423
